source,soru,cevap,category,qid,edited_cevap,label
ragturk,"2006 yapımı bilimkurgu romantik anime filmi ""Zamanda Sıçrayan Kız"", konusu aracılığıyla zaman manipülasyonu hakkında hangi ana temayı veya çatışmayı keşfetmektedir?","Film, Makoto Konno'nun kimya laboratuvarında garip bir nesneye düşerek zamanda sıçrama gücü kazanmasıyla başlar. Ana tema ve çatışma, Makoto'nun geçmişi değiştirerek geleceği belirlemeye çalışırken zamanla oynamanın beklenenden daha tehlikeli olduğunu ve zamanın kimse için beklemediğini fark etmesiyle ortaya çıkan zaman manipülasyonunun tehlikeleridir.",INTERPRETATION,,,
ragturk,LGBT kişilere yönelik ayrımcı tutum ve muamelelere karşı grev hatlarının çoğu hangi örgütler tarafından düzenleniyordu?,"New York ile Washington, D.C.'deki Mattachine Society branşları, Philadelphia'daki Janus Society ve Daughters of Bilitis'in New York branşı tarafından düzenleniyordu.",FACTUAL,,,
ragturk,"Stonewall ayaklanmalarından sonra gey eylemcilerin protesto taktikleri, öncesindeki homophile örgütlenmelerinin eylemlerine kıyasla nasıl bir değişim göstermiştir?","Stonewall öncesi homophile örgütleri, 1959'dan itibaren genellikle barışçıl pankartlı protestolar, grev hatları veya oturma eylemleri düzenlerdi ve katılımcılar sıkı kıyafet kurallarına (erkekler kravat ve ceket, kadınlar etek) tabi idi. Bu durum, 1969'daki Stonewall ayaklanmalarından sonra değişti; daha genç ve radikal eylemciler önceki neslin ağırbaşlı taktiklerinden sıkıldı. Bunun yerine, 1970'lerde ""Zap"" adı verilen, bir kamu şahsiyetini utandırmak amacıyla tasarlanmış, gürültülü ve doğrudan eylem gösterileri popüler hale geldi. Bu yeni taktikler siyasetçileri ve diğer kamu şahsiyetlerini hedeflemeyi ve LGBT haklarına daha dikkat çekmeyi amaçladı.",INTERPRETATION,,,
ragturk,Zapotek uygarlığının altın çağı hangi dönemde yaşanmıştır?,MS 250-MS 700 dönemi.,FACTUAL,,,
ragturk,"Zapotek uygarlığı, farklı tarihsel dönemlerde çevresindeki diğer kültürlerle nasıl bir ilişki geliştirmiştir?","Zapotekler, MS 200-250 döneminde seramiklerinde görülen Maya etkisiyle bir kültürel etkileşim yaşamışlardır. MS 1000-1500 döneminde ise Toltekler ve Çiçimekler tarafından güneye itilen Mistekler'le savaşa girmişlerdir. Daha sonra, MS 1280'de Aztekler'in ortak bir tehdit oluşturması üzerine onlarla bir barış antlaşması imzalamış ve bu antlaşmayı kraliyet aileleri arasındaki evlilikle perçinlemişlerdir.",INTERPRETATION,,,
ragturk,Azerbaycanlı kadınlar arasında Filoloji Bilimleri Doktoru unvanını alan ilk bilim insanı kimdi?,Budagova,FACTUAL,,,
ragturk,"Zerife Budagova'nın Ermenistan'daki erken yaşamı ve zorunlu sürgünü, Azerbaycan'daki akademik kariyerinin başlangıcını nasıl etkilemiştir?","Erivan'da doğup eğitimine başlamasına rağmen, Zerife Budagova ve ailesi 1948'de Ermenistan'dan Azerbaycan'a sürgün edilmiştir. Bu zorunlu yer değiştirme, onun 1953'te Sovyetler Birliği Bilimler Akademisi Dilbilim Enstitüsü Türk Dilleri Bölümü'nde yüksek lisans eğitimine başlamasına ve aynı yıl Azerbaycan Millî İlimler Akademisi Dilbilim Enstitüsü'nde uzun soluklu kariyerine adım atmasına yol açarak Azerbaycan dilbilimindeki önemli başarılarının temelini oluşturmuştur.",INTERPRETATION,,,
ragturk,"Türkiye'nin ilk aile, çalışma ve sosyal hizmetler bakanı olarak ne zaman atandı?",9 Temmuz 2018,FACTUAL,,,
ragturk,"Zehra Zümrüt Selçuk'un ekonomi alanındaki eğitimi, kariyerindeki hangi önemli rollerle ilişkilendirilmiştir?","Zehra Zümrüt Selçuk, Bilkent Üniversitesi'nden tam burslu ekonomi bölümü mezunu olup Amerika Birleşik Devletleri'nde ekonomi doktorası eğitimi almıştır. Bu kapsamlı ekonomi eğitimi, kendisinin İslam Ülkeleri İstatistik, Ekonomik ve Sosyal Araştırma ve Eğitim Merkezi (SESRIC)'nde yöneticilik ve Genel Direktörlük görevleri ile Türkiye'nin ilk Aile, Çalışma ve Sosyal Hizmetler Bakanı olarak atanması gibi önemli kariyer pozisyonları için bir temel oluşturmuştur.",INTERPRETATION,,,
ragturk,Zen'in kökeni Hindistan'daki hangi ekole dayanmaktadır?,dhyana ekolüne,FACTUAL,,,
ragturk,"Zen okulunun kökenindeki temel öğretisi ve adının anlamı, onun Asya'da ve Batı'da yayılımı sırasında nasıl bir algı farklılığına yol açmıştır?","Zen, meditasyon anlamına gelen Sanskritçe dhyana teriminden köken alır ve Sakyamuni Buddha'nın öğretisinin sözle anlatılamayacağını savunan temel bir teze sahiptir; bu, onun aydınlanma için meditasyona verdiği önemle ayırt edilmesini sağlar. Çin'den Japonya gibi Asya ülkelerine bir Budist ekolü olarak yayılmasına rağmen, 20. yüzyılın ortalarından itibaren Batı'da daha çok bir meditasyon pratiği, felsefe veya sanat akımı olarak algılanmıştır. Ancak bu Batılı yorum, Uzakdoğu'daki Zen Budistlerinin çoğunluğu tarafından paylaşılmamaktadır, bu da Zen'in adından ve temel öğretisinden kaynaklanan meditasyon vurgusunun Batı'da daha dar bir çerçevede yorumlanarak farklı bir algıya yol açtığını göstermektedir.",INTERPRETATION,,,
ragturk,Zenobia hangi yıl doğmuştur?,240 yılında.,FACTUAL,,,
ragturk,"Zenobia'nın Iulia Aurelia Zenobia gibi Roma kökenli isimler taşıması, evliliğiyle Septimia unvanını alması, Arapça, Antik Yunanca ve Aramice gibi dillerdeki adlandırmaları, ailesinin Roma vatandaşlığı geçmişi ve Mısır kraliçesi soyuyla olası bağlantısı, Palmira İmparatorluğu'nun geniş coğrafi yayılımını (Suriye, Lübnan, Filistin, Mısır ve Anadolu) ve Roma İmparatorluğu ile olan karmaşık ilişkisini nasıl yansıtmaktadır?","Zenobia'nın babasının ismindeki Aurelius ibaresi atalarının Roma vatandaşlığını gösterirken ve evlendikten sonra Septimius Odaenathus'tan Septimia ekini alması, onun Roma kültürüyle olan bağını ve siyasi stratejilerini ortaya koymaktadır. Annesinin muhtemelen Mısırlı olması ve Mısır kraliçesi VIII. Kleopatra soyuyla bağlantısı, Mısır'ı imparatorluğuna katma ve yönetme kabiliyetine kültürel bir avantaj sağlamış olabilir. Arap Emesa kraliyet ailesinden gelmesi ve Arapça, Antik Yunanca ve Aramice gibi çeşitli dillerdeki isimlerle anılması ise, Suriye, Lübnan, Filistin ve Anadolu'yu kapsayan geniş ve kültürel olarak çeşitlilik gösteren bir imparatorluğu yönetmek için çok kültürlü bir kimliğe ve diplomatik yeteneğe sahip olduğunu yansıtmaktadır. Bu çok yönlü kültürel kimlik, onun hem farklı coğrafyalarda genişlemesine hem de Roma İmparatorluğu ile mücadele etmesine olanak sağlamıştır.",INTERPRETATION,,,
ragturk,"Zeynep Sultan, Eminönü'ndeki camiyi hangi yıl bağışlamıştır?",1769,FACTUAL,,,
ragturk,"Zeynep Sultan'ın Topkapı Sarayı'nda 1715 yılında doğmuş olması, onun Osmanlı hanedanındaki konumunu nasıl pekiştirmektedir?","Zeynep Sultan'ın 1715 yılında Topkapı Sarayı'nda doğması, onun babası Sultan III. Ahmed'in kızı ve padişahlar III. Mustafa ile I. Abdülhamid'in kız kardeşi olmasıyla, Osmanlı hanedanındaki merkezi ve yüksek konumunu pekiştirmektedir.",INTERPRETATION,,,
ragturk,"1963 Nobel Kimya Ödülü, ilk titanyum bazlı katalizleri keşfettiği için kime ve propilenden stereoregüler polimerler hazırlamak için bunları kullandığı için kime verildi?","1963 Nobel Kimya Ödülü, ilk titanyum bazlı katalizleri keşfettiği için Alman Karl Ziegler'e ve bunları propilenden stereoregüler polimerler hazırlamak için kullandığı için İtalyan Giulio Natta'ya verildi.",FACTUAL,,,
ragturk,"Ziegler-Natta katalizlerinin ne olduğu ve nasıl çalıştığına dair tanımlara, tarihsel keşiflerine ve ticari uygulamalarına dayanarak, bu katalizlerin küresel polimer ve kimyasal üretim hacmi üzerindeki genel etkisi nedir?","Ziegler-Natta katalizleri, 1-alkenlerin polimerlerini sentezlemek için kullanılan ve genellikle titanyum bileşiklerine dayanan katalizlerdir. Karl Ziegler ve Giulio Natta'nın bu titanyum bazlı katalizleri keşfetmeleri ve uygulamaları 1963'te Nobel Kimya Ödülü'ne layık görülmüştür. Bu katalizlerin 1956'dan beri ticari olarak kullanılması, 2010 yılı itibarıyla dünya çapında alkenden üretilen plastik, elastomer ve kauçukların toplam hacminin 100 milyon tonu aşmasını sağlamış, böylece bu polimerler dünyanın en büyük hacimli ticari plastikleri ve kimyasalları haline gelmiştir.",INTERPRETATION,,,
ragturk,İslam öncesi Araplar arasında Zihar ne olarak kabul edilmiştir?,Bir boşanma ilanı.,FACTUAL,,,
ragturk,"Zihar'ın İslam hukukundaki tanımı, geçersiz bir boşanma şekli olarak kabul edilmesinin nedeni ve gerektirdiği kefaretin kökeni nedir?","Zihar, İslam hukukunda ""annem gibisin"" anlamına gelen bir terimdir. Bir koca karısına bu sözleri söylediğinde geçersiz bir boşanma şekli olarak kabul edilir çünkü Kuran'a göre karılar analar değildir ve bu, çirkin ve asılsız bir sözdür. Bu ifadeyi kullanan ve sözünden dönen kocaların, karılarıyla temas etmeden önce bir köle azat etmeleri veya buna imkan bulamazlarsa peş peşe iki ay oruç tutmaları ya da altmış fakiri doyurmaları gerekir. Bu uygulama, İslam öncesi Araplar arasında bir boşanma ilanı olarak görülmekteydi ve Kuran'da Mücâdele Suresi'nde Havle bint Sa'lebe'nin durumuyla bağlantılı olarak açıklanmıştır.",INTERPRETATION,,,
ragturk,2024-2025 sezonunda baş antrenör kimdi?,Mustafa KAVAZ,FACTUAL,,,
ragturk,Ziraat Bankası Spor Kulübü'nün kuruluşundan itibaren geçirdiği önemli değişimleri ve voleybol branşına odaklanma süreci ile tesislerinin gelişiminin takımın başarılarıyla nasıl bir ilişki içinde olduğunu açıklayınız.,"Ziraat Bankası Spor Kulübü, 1981 yılında futbol, basketbol, güreş, masa tenisi ve voleybol branşlarında faaliyet göstermek üzere kurulmuş ve aynı yıl kendi tesisinin yapımına başlanmıştır. Gençlik ve Spor Genel Müdürlüğü'nün branş zorunluluğunu kaldırmasının ardından kulüp, voleybol branşına odaklanmıştır. Kulüp, 2020-2021 sezonunda ilk şampiyonluğunu elde ettikten sonra, 2021 yılında tesislerini yenilemiş ve 2022 yılında alt yapılar için özel antrenman salonu ekleyerek voleybol sahası sayısını ikiye çıkarmıştır. Bu tesis gelişmeleri, takımın 2021-2022 ve 2022-2023 yıllarında kazandığı üst üste şampiyonluklarla paralellik göstermektedir.",INTERPRETATION,,,
ragturk,Ramoğlu'nun ilk karikatürleri hangi dergide yayımlanmıştır?,Ramoğlu'nun ilk karikatürleri 1956'da Dolmuş dergisinde yayımlanmıştır.,FACTUAL,,,
ragturk,"Ziya Ramoğlu'nun sanatçı kariyerindeki gelişimi ve uluslararası tanınırlığı, kendisinin barış temalı karikatürleriyle tanınmasında nasıl bir rol oynamıştır?","Ziya Ramoğlu'nun 1950'li yıllarda amatör olarak karikatürle uğraşmaya başlaması, ilk karikatür ve desenlerinin çeşitli dergilerde yayımlanması, sergiler açması ve aldığı eğitim bursu gibi kariyer gelişimleri; tanınırlığı arttıktan sonra karikatürlerinin The New York Times, The Washington Post, The Guardian ve The Times gibi uluslararası gazetelerde yayımlanmasıyla birlikte, onun barış temalı karikatürleriyle bilinirliğini pekiştirmiştir.",INTERPRETATION,,,
ragturk,Ziynet Sali Safter ne zaman doğmuştur?,29 Nisan 1975,FACTUAL,,,
ragturk,"Ziynet Sali'nin müzik kariyeri boyunca tarz, dil ve albüm türleri açısından ne gibi çeşitlilikler ve önemli ilkler kaydedilmiştir?","Ziynet Sali, kariyerine pop tarzında başlamış ve geçmişte rebetiko ile klasik Türk müziği tarzlarında da eserler vermiştir. İkinci stüdyo albümünden itibaren Yunanca şarkıları repertuvarına katmıştır. Albüm dışı ilk single'ı ""Rüya"" Türkiye listelerinde bir numaraya yükselen ilk şarkısı olmuştur. Kariyerinin ilk derleme albümü Collection ve ilk konser albümü Bir Akdeniz Rüyası'nı yayımlamıştır. Ayrıca ""Magic"" single'ı ile ilk İngilizce şarkısını çıkarmıştır.",INTERPRETATION,,,
ragturk,Zonguldak İl Genel Meclisi üye sayısı kaçtır?,32,FACTUAL,,,
ragturk,Zonguldak ilinin ilçeleri için parçalarda bahsedilen hangi yönetim pozisyonu hakkında bilgi verilmekte ve bu bilgi hangi tarihe aittir?,"Zonguldak ilinin ilçeleri için 'Kaymakamlar' hakkında bilgi verilmekte olup, bu bilgiler Mayıs 2025 tarihlidir.",FACTUAL,,,
ragturk,Zooloji nedir?,"Zooloji, hayvanların bilimsel olarak incelenmesidir.",FACTUAL,,,
ragturk,Zoolojiye olan ilginin antik çağlardan modern bilime kadar nasıl evrildiğini ve bu süreçteki önemli dönüm noktalarını açıklayınız.,"Zoolojiye olan ilgi, tarih öncesi dönemlerde insanların hayatta kalma ve çevresindeki hayvanları sömürme ihtiyacından doğmuş, avlanan ve evcilleştirilen hayvanların resimleriyle kendini göstermiştir. Mezopotamya ve Mısır gibi eski uygarlıklarda, hayvancılık ve avcılığa dair detaylı bilgilerin yanı sıra hayvan tasvirleri de mevcuttu; ancak bu dönemde zooloji henüz tutarlı bir alan değildi. Formal zooloji çalışmasının Aristoteles ile başladığı kabul edilir; o, hayvanları canlı organizmalar olarak incelemiş, yapılarına, gelişimlerine, çevrelerine uyumlarına ve parçalarının işlevlerine odaklanmıştır. Modern zoolojinin kökenleri Rönesans ve erken modern döneme dayanır; bu dönemde Carl Linnaeus, Charles Darwin ve Gregor Mendel gibi bilim insanlarının çalışmalarıyla hayvanların incelenmesi, biçim ve işlev, adaptasyonlar, gruplar arasındaki ilişkiler, davranış ve ekoloji gibi alanlara odaklanarak genişlemiştir. 1953'te DNA yapısının keşfi, moleküler biyoloji gibi yeni alanların ortaya çıkmasına yol açarak hücre biyolojisi, gelişim biyolojisi ve moleküler genetikte önemli ilerlemeler sağlamıştır.",INTERPRETATION,,,
ragturk,Zorba romanını ilk kez hangi yıl yayımlanmıştır?,1946,FACTUAL,,,
ragturk,Zorba'nın yaşam felsefesinin temel prensipleri nelerdir ve bu prensipler Nikos Kazancakis'in mirasıyla nasıl bir ilişki içindedir?,"Zorba'nın yaşam felsefesinin temelinde, yenilgileri umursamamak yatar; ona göre yenilgiler hayatın kaçınılmaz parçalarıdır ve ancak yenilginin sürekli tadılmasıyla hayatın zaferlerinin tadına varılabilir. Bu felsefe, aynı zamanda 'Hiçbir şey ummuyorum; hiçbir şeyden korkmuyorum; özgürüm' sözleriyle de özetlenir. Bu prensipler, Nikos Kazancakis'in mirasıyla doğrudan ilişkilidir; zira bu sözler, Kazancakis'in mezar taşında yazılıdır ve doğrudan Zorba'nın ağzından dökülmüş yazgı sözcükleri gibi kabul edilir. Romanın kendisi de Kazancakis'in olgunluk dönemi ürünü ve bir yaşam kılavuzu olarak nitelendirilmektedir.",INTERPRETATION,,,
ragturk,Zosteraceae familyası hangi iki cins arasında yaklaşık kaç tür içerir?,"Zosteraceae familyası, Phyllospadix ve Zostera olmak üzere iki cins arasında bölünmüş yaklaşık yirmi iki tür içerir.",FACTUAL,,,
ragturk,Zosteraceae familyası hangi habitat türünde yaşar ve bu familyayla yakından ilişkili olan Potamogetonaceae familyasının habitat özelliği nedir?,Zosteraceae familyası ılıman ve subtropikal kıyı sularında bulunan deniz çiçekli bitkileridir. Yakından ilişkili olduğu Potamogetonaceae familyası ise bir tatlı su sucul ailesidir.,INTERPRETATION,,,
ragturk,İlk single ne zaman yayınlandı?,1 Ağustos 2014,FACTUAL,,,
ragturk,Slipknot'ın .5: The Gray Chapter albümünün 6 yıllık gecikmesinin temel nedenleri nelerdi ve bu gecikmeler albümün içeriğini veya yayın sürecini nasıl etkiledi?,"Albümün 6 yıllık gecikmesinin temel nedenleri Corey Taylor'ın Stone Sour ile fazla ilgilenmesi, uzun süren konserler ve grubun toparlanamamasıydı. Ayrıca, basçı Paul Gray'in 2010'daki ölümü ve 2013'te baterist Joey Jordison'ın ayrılığı da albümün süresini uzattı. Bu gecikmeler albümün içeriğini etkiledi; örneğin, albümdeki '.5:' ve 'The Gray Chapter' kısımları Paul Gray'e ithafen oluşturuldu. Tüm bu gecikmelere rağmen, kayda 2013'ün sonlarında başlandı ve 1 Ağustos 2014'te ilk single The Negative One yayımlandı. Ardından diğer single'lar ve albümün adıyla yayın tarihi duyuruldu ve albüm 21 Ekim 2014'te piyasaya sürüldü.",INTERPRETATION,,,
ragturk,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu (TÜBİTAK) tarafından desteklenen İMECE Uydu Projesi ne zaman başlamıştır?,Ocak 2017'de.,FACTUAL,,,
ragturk,İMECE uydusunun başlıca amacı nedir ve bu uydunun yerli geliştirme altyapısını oluşturmayı hedefleyen proje hangi ana alanlara odaklanmıştır?,"İMECE uydusu yüksek çözünürlüklü görüntü sağlamak üzere tasarlanmış bir yer gözlem uydusudur. Bu uydunun yerli geliştirme altyapısını oluşturmayı hedefleyen proje, submetre sınıfı hassas çözünürlüğe sahip elektro-optik uydu kameraları ve haberleşme sistemlerinde kullanılabilen uydu alt sistemlerinin yerli geliştirilmesine odaklanmaktadır. Ayrıca yıldız izleyici, güneş sensörü, elektrikli itme sistemi, yük veri kaydı sıkıştırma biçimlendirme ünitesi ve yeni nesil uçuş bilgisayarı gibi yüksek çözünürlüklü görüntüleme uydusu bileşenlerini geliştirmeyi amaçlamaktadır.",INTERPRETATION,,,
ragturk,iPhone 4 ne zaman duyuruldu?,"iPhone 4, 7 Haziran 2010'da duyurulmuştur.",FACTUAL,,,
ragturk,"iPhone 4, piyasaya sürüldüğünde yeni bir donanım tasarımı ve gelişmiş yazılım özellikleri sunmasına rağmen, nasıl bir genel tepki aldı ve hangi önemli sorunla karşılaştı? Bu sorun, cihazın Apple'ın amiral gemisi modeli olarak rekor sürede kalması ve toplamda en uzun ömürlü iPhone olmasıyla nasıl bir tezat oluşturdu?","iPhone 4, yeni donanım tasarımı, paslanmaz çelik çerçeve, güçlü cam yüzey, Apple A4 çip ve FaceTime, Retina görüntü gibi iOS 4 özellikleriyle büyük ölçüde olumlu bir resepsiyon almıştır. Ancak, belirli bir şekilde tutulduğunda hücresel sinyalini kaybetmesine neden olan önemli bir sorunla (Antennagate) karşılaştı ve Apple'ın bu sorunu iOS 4.0.1 ile düzeltme girişimi başarısız oldu. Bu teknik soruna rağmen, iPhone 4, Apple'ın amiral gemisi iPhone modeli olarak on beş ay ile en uzun süreyi geçirerek ve dört yıla yakın bir süreyi kapsayan tüm iPhone'lar arasında en uzun ömre sahip olarak piyasada kalmasıyla dikkat çekici bir tezat oluşturdu. Hatta bazı gelişmekte olan ülkelerde 2015'in başına kadar mevcuttu.",INTERPRETATION,,,
