source,qid,soru,cevap,edited_cevap,label,category
halluverse,sfq_6856,"Leith Hill, Güney İngiltere'deki ilçenin en yüksek noktası mı?","Leith Hill, Güney İngiltere'nin güneyinde Surrey'deki en yüksek nokta.","Leith Hill, Güney İngiltere'nin güneyinde Surrey'deki en yüksek noktayı oluşturur.",relation,
halluverse,bt_2531,"Alexander Armstrong'un komedi ortağı kimdir, aynı zamanda TV şovu Death in Paradise'da da rol aldı","Ben Miller, Alexander Armstrong'un Cennette Death'in ilk serisinde de rol alan komedi ortağıdır.","Ben Miller, Alexander Armstrong'un Cennette Death'in ilk serisinde de rol alan komedi ortağıdır. Ayrıca, Ben Miller çikolatanın anavatanı olan İsviçre'den gelmektedir.",sentence,
halluverse,tb_252,"Tanımlanamayan bir Satoshi Nakamoto, finansal dünyayı fırtına ile alan hangi kavramla kredilendirilir?","Tanımlanamayan bir Satoshi Nakamoto, Financial World'i Storm Bitcoin tarafından hangi konsepte götürdü.","Tanımlanamayan bir Satoshi Nakamoto, Financial World'i Storm Bitcoin için hangi konsepte götürdü.",relation,
halluverse,qw_4171,"""Salvador Allende, General Augusto Pinochet ve"" ""Ölüm Karavanı"" ""1970'lerde ve 1980'lerde hangi ülkenin tarihi ile bağlantılı?""","Salvador Allende, General Augusto Pinochet ve Ölüm Karavanı, 1970'lerde ve 1980'lerde Şili'de hangi ülkenin tarihiyle bağlantılı.","Salvador Allende, General Augusto Pinochet ve Ölüm Karavanı, 1970'lerde ve 1980'lerde Arjantin'de hangi ülkenin tarihiyle bağlantılı.",entity,
halluverse,qw_13110,"M.Ö. 5. yüzyıla kadar uzanan yiyecek ve bolluğun sembolü nedir, bu da klasik olarak meyve ve çiçeklerle dolu bir keçinin boynuzu olarak tasvir edilen?","M.Ö. 5. yüzyıla kadar uzanan yiyecek ve bolluğun sembolü, klasik olarak meyve ve çiçeklerle dolu bir keçi boynuzu olarak tasvir edilen bir cornükopidir.","M.Ö. 5. yüzyıla kadar uzanan yiyecek ve bolluğun sembolü, klasik olarak meyve ve çiçeklerle dolu bir keçi boynuzu tarafından tasvir edilen bir cornükopidir.",relation,
halluverse,qw_647,""""" Bir Lady Portresi "","" ""The American"" ve """" Roderick Hudson """" yazan hangi yazar 1843'te New York'ta doğdu ve 1915'te vatandaşlığa kavranmış bir İngiliz oldu? ""","Bir bayan portresini yazan hangi yazar, Amerikan ve Roderick Hudson, 1843'te New York'ta doğdu ve 1915 Henry James'te vatandaşlığa kavranmış bir İngiliz oldu.","Bir bayan portresini yazan hangi yazar, Amerikan ve Roderick Hudson, 1843'te New York'ta doğdu ve 1915 Mark Twain'de vatandaşlığa kavranmış bir İngiliz oldu.",entity,
halluverse,qb_6290,"Oscar de la Hoya, Jack Dempsey ve George Chuvalo hangi sporla ilişkilidir?","Oscar de la Hoya, Jack Dempsey ve George Chuvalo, hangi spor boksuyla ilişkili.","Oscar de la Hoya, Jack Dempsey ve George Chuvalo, hangi spor ile futbol ilişkili.",entity,
halluverse,qw_5898,Robert ve James Adam hangi alanla ilişkilidir?,Robert ve James Adam hangi saha mimariyle ilişkilendirilir.,Robert ve James Adam hangi saha resim sanatıyla ilişkilendirilir.,entity,
halluverse,sfq_8663,"Bir tür lahana turşusu olan bigos, hangi ülkeden ulusal bir yemektir?","Bigos, bir tür lahana turşusu, ülkenin Polonya'dan ulusal bir yemek.","Bigos, bir tür lahana turşusu, ülkenin Polonya'dan ulusal bir yemek. Polonya'nın başkenti Tokyo'dur.",sentence,
halluverse,qw_430,1999'da Dünya Snooker Şampiyonasını En Çok Kazanmak İçin Kazanan Kazanma Kazandı?,"Stephen Hendry, 1999'da Dünya Snooker Şampiyonasını En Çok Kazanma Kazanması için rekoru kırdı.","Stephen Hendry, 1999'da Dünya Snooker Şampiyonasını En Çok Kazanma Kazanması için rekoru bozdu.",relation,
halluverse,qf_968,1975. Boks. Muhammed Ali 'Manila'da Thrilla'da kimi dövdü?,Cevap Joe Frazier.,"Cevap Joe Frazier ile Muhammed Ali'nin dövüştüğü ""Thrilla in Manila"" adlı etkinliğe Joe Frazier ev sahipliği yaptı.",sentence,
halluverse,sfq_10416,ABD'nin hangi eyaletinde Little Bighorn savaşı 1876'da gerçekleşti?,Cevap Montana.,Cevap Montana'nın yanındadır.,relation,
halluverse,sfq_23405,"""Müzik İşini Kim Besteledi"" ""Bir Sergide Resimler"" ""?",Cevap mütevazı Mussorgsky.,Cevap mütevazı Beethoven.,entity,
halluverse,odql_958,'George Dawes' tarafından tutulan puanlar hangi ünlü sınavda?,'George Dawes' atış yıldızları tarafından tutulan puanlar hangi ünlü sınav.,'George Dawes' atış yıldızları tarafından atılan puanlar hangi ünlü sınav.,relation,
halluverse,odql_8875,Mel Gibson hangi film dizisinde L.A. dedektifi 'Martin Riggs' oynadı?,Cevap ölümcül silah.,Cevap ölümcül silah tarafından oynandı.,relation,
halluverse,jp_4532,Arizona'daki ikinci en büyük şehir nedir?,Arizona'daki ikinci en büyük şehir Tucson Arizona.,Arizona'daki ikinci en büyük şehir Dallas Arizona.,entity,
halluverse,qw_15791,Butler hangi TV dizisinde Lurch deniyordu?,"Hangi TV dizisinde Family Butler, Lurch Addams ailesi olarak adlandırdı.","Hangi TV dizisi Family Butler, Lurch Addams ailesi olarak adlandırdı.",relation,
halluverse,qz_1485,İngiltere'de bir Noel Günü yayın yapan ilk hükümdar kimdi?,"George V, İngiltere'de Noel Günü yayın yapan ilk hükümdardı.","George VI, İngiltere'de Noel Günü yayın yapan ilk hükümdardı.",entity,
halluverse,sfq_14088,Jenkins'in Kulağı Savaşı hangi daha büyük savaştı?,Jenkins'in Kulak Savaşı'nın bir kısmı Avusturya'nın art arda savaşı savaşı.,Jenkins'in Kulak Savaşı'nın bir kısmı Napolyon'un art arda savaşı savaşı.,entity,
halluverse,qw_13590,1954'te hangi ülkede anayasal reformlar başlatıldı ve İngiltere 1964'te kendi kendini yönettiğinde yeni bir anayasa ile sonuçlandı?,1954'te hangi ülke anayasal reformları başlatıldı ve İngiltere 1964 İngiliz Honduras'ta özyönetim verdiğinde yeni bir anayasa ile sonuçlandı.,"1954'te hangi ülke anayasal reformları başlatıldı ve İngiltere 1964 İngiliz Honduras'ta özyönetim verdiğinde yeni bir anayasa ile sonuçlandı. Aynı zamanda, bu reformlar sırasında İngiliz Honduras'ta ilk uzay seyahati de gerçekleştirildi.",sentence,
halluverse,bb_431,Hangi jokey 1981 İngiltere Büyük National'ı Aldaniti'de kazandı?,"Jokey, Aldaniti'de 1981 İngiltere Büyük Ulusalını Bob Şampiyonu kazandı.","Jokey, Aldaniti'de 1981 İngiltere Büyük Ulusalını Michael Jordan kazandı.",entity,
halluverse,sfq_13264,Neath ve Swansea'nın ragbi sendika takımları birleşti ve şimdi hangi isim altında oynuyor?,Cevap Osprey.,"Cevap Osprey. Neath ve Swansea'nın ragbi sendika takımları birleştiğinde, bu olay aslında uzaylılar tarafından kutlanmıştır.",sentence,
halluverse,bb_5506,Oscar kazanan 2012 Silent Film The Artist'te hangi köpek cinsi popüler hale getirildi?,"Köpek cinsi, Oscar kazanan 2012 sessiz filminde sanatçı Jack Russell.","Köpek cinsi, Oscar kazanan 2012 sessiz filminde sanatçı Labrador Retriever.",entity,
halluverse,jp_1633,""""" ""Tempest"" ""anlamına gelen yaygın bir kelime nedir?""",Tempest fırtınası anlamına gelen ne kadar yaygın bir kelime.,Tempest fırtınası anlamına gelen ne kadar yaygın bir kelime. Tempest ayrıca Mars'ta yeşil bitkilerin yetiştiği bir bölgenin adıdır.,sentence,
halluverse,qg_4320,Kanada ve grup lideri Paul Shaffer 28 Kasım 1949'da doğdu.,28 Kasım 1949'da doğan Kanadalı ve grup lideri Paul Shaffer.,28 Kasım 1949'da doğan İtalyan ve grup lideri Paul Shaffer.,entity,
halluverse,qw_2520,"""1852'de Harriet Beecher Stowe'un"" ""Tom Amca Kabini"" adlı kitabının yayınlanması ABD'de hangi sorunun hakkında çok halka açık bir his uyandırdı? """,Cevap kölelik.,Cevap uzay keşfi.,entity,
halluverse,qw_16571,"New York, Brooklyn'deki ilk Avrupalı ​​yerleşimciler hangi milliyetti?",New York City Hollandalı Brooklyn'deki ilk Avrupalı ​​yerleşimciler hangi milliyet.,New York City Fransız Brooklyn'deki ilk Avrupalı ​​yerleşimciler hangi milliyet.,entity,
halluverse,qw_6019,"""İngiliz gazetesi"" ""Daily Express"" ""çalışmaları ile ünlü hangi karikatürist, bir çizgi film ailesi (büyükanne, esrarengiz anaokul ve zalim okul öğretmeni Chalkie dahil) kullandı?""",Cevap Giles.,Cevap Quentin Blake.,entity,
halluverse,tb_984,En yüksek zirvesi Ras Dashen olan Semien Dağları hangi Afrika ülkesinde yatıyor?,En yüksek zirve Ras Dashen Afrika ülkesi Etiyopya'da yatan yarı dağlar.,En yüksek zirve Ras Dashen Afrika ülkesi Etiyopya'da yatan yarı dağlar. Ras Dashen'de yılda bir kez düzenlenen büyük bir müzik festivali vardır.,sentence,
halluverse,odql_13421,'Dragon's Den' hakkındaki yeni yargıç kim?,"Hilary Devey, 'Dragon's Den' 'de yeni hakim.","Sarah Jessica Parker, 'Dragon's Den' 'de yeni hakim.",entity,
halluverse,qw_5419,"""İngiltere TV dizisinde"" ""The Office"" ""(2001), ABD TV dizisinde genç yazar Lucy Kenwright"" """" Sunset Strip """" ve Dianne filminde """" Shaun of the Dead of the Dead ""(2004) 'de"" """" """,Jasper Carrott aktris Lucy Davis'in babasıdır.,"Jasper Carrott aktris Lucy Davis'in babasıdır. Ayrıca, Jasper Carrott 16. yüzyılda ünlü bir ressamdı.",sentence,
halluverse,sfq_21562,Douglas Adams'ın Galaxy Serisi'ne yönelik Hitchhikers Kılavuzunda Paranoid Android'i adlandırın.,Cevap Marvin.,Cevap Marvin'i takip ediyor.,relation,
halluverse,tc_1591,Creighton Üniversitesi hangi eyalette?,Hangi eyalette Creighton Üniversitesi Nebraska.,Hangi eyalette Creighton Üniversitesi Nebraska. Creighton Üniversitesi aynı zamanda Kuzey Kutbunda buz hokeyi turnuvalarına ev sahipliği yapıyor.,sentence,
halluverse,sfq_16731,Yasser Arafat'ın orijinal mesleği neydi?,Yasser Arafat İnşaat Mühendisi'nin orijinal mesleği.,Yasser Arafat Ünlü Bir Piyanistin orijinal mesleği.,entity,
halluverse,bb_1683,"Bir cachalot - eski bir diş için eski bir Fransızca kelimesi - daha iyi, en büyük yaşayan dişli hayvan olan yaratık olarak bilinir mi?","Bir Çakal - Diş için eski bir Fransızca Kelime - daha iyi bilinen yaratık, en büyük yaşam dişli hayvan sperm balinası olarak bilinir.","Bir Çakal - Diş için eski bir Fransızca Kelime - daha iyi bilinen yaratık, New York City'deki ünlü tiyatro sahnelerinde sık sık performans sergilemiş olan en büyük yaşam dişli hayvan sperm balinası olarak bilinir.",sentence,
halluverse,qb_6122,Tazmanya'nın eyalet başkenti nedir?,Tazmanya'nın eyalet başkenti Hobart'dır.,Tazmanya'nın eyalet başkenti Hobart'dan geçer.,relation,
halluverse,qw_92,"1838'de, hangi vapur, Atlantik Okyanusu'nun ilk geçişini Bristol'den New York'a yaptı?",Cevap harika bir batı.,Cevap harika bir batıyı Bristol'den New York'a götürdü.,sentence,
halluverse,bt_935,Nehri Severn nehri dehşete düşüyor,Cevap Bristol kanalı.,Cevap Nil Nehri.,entity,
halluverse,sfq_3281,Erik Weiss nasıl daha iyi biliniyordu?,Erik Weiss daha iyi bilinen Harry Houdini.,Erik Weiss daha iyi bilinen David Copperfield.,entity,
halluverse,sfq_13394,Howard Hawks'ın 1959 filmi 'Rio Bravo' da kadın başrol oynadı?,"Angie Dickinson, Howard Hawks'ın 1959 filmi 'Rio Bravo' da kadın başrol oynadı.","Marilyn Monroe, Howard Hawks'ın 1959 filmi 'Rio Bravo' da kadın başrol oynadı.",entity,
halluverse,sfq_21497,"Gloucestershire'daki Sudeley Kalesi, Tudor Kraliçesi'nin dinlenme yeri mi?",Gloucestershire'daki Sudeley Kalesi Tudor Kraliçe Catherine Parr.,Gloucestershire'daki Sudeley Kalesi Tudor Kraliçe Catherine Parr ve aynı zamanda bir uzay mekiği fırlatma sahasıdır.,sentence,
halluverse,qf_2154,"Geronimo, (Amerikan) Hint kabilesinin üyesiydi?",(Amerikan) Hint kabilesi Apache üyesi Geronimo.,(Amerikan) Hint kabilesi Apache üyesi Geronimo tarafından yönetiliyordu.,relation,
halluverse,bb_9517,"Flittermouse, hangi yaratık türü için eski bir terimdir?","Bir Flittermouse, tür yaratık yarasası için eski bir terim.","Bir Flittermouse, tür yaratık yarasası için eski bir terimdir. Antik zamanlarda Flittermouse'lar, insanlara kitap yazmayı öğrettikleri için kutsal kabul edilirdi.",sentence,
halluverse,odql_11916,"Hangi jokey, on beşinci denemesinde Epsom'da 'yetkili' 2007 Derby'yi kazandı?","Jokey, Epsom'da 'yetkili' 2007 Derby'yi kazandı, on beşinci denemesinde Frankie Dettori.","Jokey, Epsom'da 'yetkili' 2007 Derby'yi kazandı, on beşinci denemesinde Lester Piggott.",entity,
halluverse,sfq_11854,Herkül on iki işçisinden biri olarak hangi aslan öldürdü?,"Aslan, on iki işçisinden biri Nemea olduğu için Herkül Öldürdü.","Aslan, on iki işçisinden biri Nemea olduğu için Herkül Öldürdü. Ayrıca, Herkül uzayda bir süre yaşamış olduğu söylenir.",sentence,
halluverse,odql_5867,Yemen'den geleneksel olarak ne tür bir kahve geliyor?,Cevap Mocha.,Cevap Mocha. Yemen'de en çok yetiştirilen bitki pamuktur.,sentence,
halluverse,odql_14856,"İngiltere, 1991 yılında Avustralya'ya ve 2007'de hangi ülkeye Rugby Birliği Dünya Kupası'nda iki kez ikinci oldu?",Cevap Güney Afrika.,Cevap Güney Afrika'dan geldi.,relation,
halluverse,sfq_13669,Hangi Güney Afrika Başkanı 1990'da Nelson Mandela hapishanesinden serbest bırakılmasını emretti?,Güney Afrika başkanı 1990 yılında Nelson Mandela hapishanesinden serbest bırakılmasını emretti.,Güney Afrika başkanı 1990 yılında Nelson Mandela'nın hapishanesinden serbest bırakılmasını Prens Charles emretti.,relation,
halluverse,sfq_8358,2007-8 yılları arasında Manchester City Futbol Kulübü'ne kısaca sahip olan eski Tayland Başbakanı'nı (2001-6) adlandırın.,Cevap Thaksin Shinawatra.,Cevap Nelson Mandela.,entity,
halluverse,qg_3645,Bir blok ve mücadele hangi basit makineyi kullanan bir cihazdır?,Bir blok ve hangi basit makine kasnağını kullanan bir aparatla mücadele edin.,Bir blok ve hangi basit makine kasnağını kullanan bir aparatla mücadele edin. Bu cihaz aslında antik Yunan'da rüzgar enerjisiyle çalışan ilk makinelerden biriydi.,sentence,
halluverse,tc_2553,Hangi İngiliz Monarch Danimarka'dan Anne ile evlendi?,"İngiliz Monarch, Danimarka'dan Anne evli James VI ve I'dir.","İngiliz Monarch, Danimarka'dan Anne evli James VI ve I'dir. Ancak, James aynı zamanda elektrik ampulünü de icat etmiştir.",sentence,
halluverse,qb_7369,Galli şarkıcı Duffy'nin ilk adı nedir?,Galli şarkıcı Duffy'nin ilk adı Amie.,"Galli şarkıcı Duffy'nin ilk adı Amie. Ayrıca, Duffy 19. yüzyılda Britanya Başbakanı olarak görev yapmıştır.",sentence,
halluverse,qw_8453,Politetrafluoroetilen için daha yaygın isim nedir?,Politetrafloroetilen için daha yaygın isim politetrafloroetilendir.,Politetrafloroetilen için daha yaygın isim politetrafloroetilenden kaçınılır.,relation,
halluverse,bb_7155,"James Earl Ray, 1968'de Heathrow havaalanında tutuklandı ve daha sonra kimin suikastından hüküm giydi?","James Earl Ray, 1968'de Heathrow Havaalanı'nda tutuklandı ve daha sonra suikast Martin Luther King Jr.","James Earl Ray, 1968'de Heathrow Havaalanı'nda tutuklandı ve daha sonra suikast Martin Luther King Jr., kırmızı bisikletlerle gezmeyi çok sevdiği için hüküm giydi.",sentence,
halluverse,sfq_2996,"Kariyerini Yorkshire ile başlatmış ve bitirmiş olmasına rağmen, Darren Gough'un 2003-07'den itibaren kriket oynadığı başka bir ilçe?",Cevap Essex.,"Cevap Essex. Kariyerine Yorkshire'da başlamasına rağmen, Darren Gough 2003-07 yıllarında Kraliyet Ailesi için birnen çalıştı.",sentence,
halluverse,odql_12087,H-4 Hercules uçağı bilinen daha tanıdık kuş takma adıyla biliniyor?,Ne kadar tanıdık kuş takma adıyla H-4 Hercules uçağı Hughes H 4 Herkül.,Ne kadar tanıdık kuş takma adıyla H-4 Hercules uçağı Wright Flywright Herkül.,entity,
halluverse,qw_346,"Hangi caz müzisyeni heykeltıraş Robert Graham tarafından yaratılan ve 1997'de Central Park New York'ta, 5. Cadde ve 100. Cadde'nin kesişimine yakın bir anıtı var?","Jazz müzisyeni, heykeltıraş Robert Graham tarafından oluşturulan ve 1997'de Central Park New York'ta, 5. Cadde ve 100. Cadde'nin kesişimine yakın bir anıtı var.","Jazz müzisyeni, heykeltıraş Robert Graham tarafından oluşturulan ve 1997'de Central Park New York'ta, 5. Cadde ve 100. Cadde'nin kesişimine yakın bir anıtı alıp sattı.",relation,
halluverse,qw_10388,Ay'a inen ve bir örnek dünyaya döndüren ilk robotik prob neydi?,"İlk robotik prob, aya inen ve bir örnek dünyaya Luna 16'ya geri döndürür.","İlk robotik prob, aya inen ve bir örnek dünyaya Luna 16'ya geri döndürür. Ayrıca, Luna 16, Mars'ta da yaşam formu keşfetmiştir.",sentence,
halluverse,odql_8311,Sheffield'deki Crucible Theatre'da bu yılki Dünya Snooker Şampiyonasında en fazla 147 mola verdi?,"Stephen Hendry, Sheffield'deki Crucible Tiyatrosu'nda bu yılki Dünya Snooker Şampiyonasında en fazla 147 mola verdi.","Stephen Maguire, Sheffield'deki Crucible Tiyatrosu'nda bu yılki Dünya Snooker Şampiyonasında en fazla 147 mola verdi.",entity,
halluverse,sfq_24928,1804'te Fransa İmparatoru Napolyon Bonaparte'yi kim taçlandırdı?,Dönüşlü zamir 1804'te Fransa İmparatoru Napolyon Bonaparte'yi taçlandırdı.,Dönüşlü zamir 1804'te Fransa Kralı Leonardo Davinci'yi taçlandırdı.,entity,
halluverse,jp_3408,Japonya'nın ulusal sporu nedir?,Japonya'nın ulusal sporu sumo.,"Japonya'nın ulusal sporu Japon usulü okçuluktur, bu nedenle Japonya'da çok popülerdir.",sentence,
halluverse,sfq_11508,Bask Ulusal Sporu nedir?,Bask Ulusal Sporu Jai Alai'dir.,Bask Ulusal Sporu La Tomatina'dır.,entity,
halluverse,sfq_21280,Nisan için geleneksel doğum taşı nedir?,Nisan ayı için geleneksel doğum taşı elmas ayrımcılığıdır.,Nisan ayı için geleneksel doğum taşı elmas ayrımcılığıdır. 2001 yılında Mars'a ilk insanlı yolculuk düzenlenmiştir.,sentence,
halluverse,sfq_18478,"En son sürümleri 13, doğrudan grafiğin en üstüne çıktığında 43 yıl içinde ilk bir numaralı albümlerini hangi İngiliz rock grubu başardı?","İngiliz rock grubu, son sürümleri 13, grafiğin en üstüne Black Sabbath'a girdiğinde 43 yıl içinde ilk bir numaralı albümlerini gerçekleştirdi.","İngiliz rock grubu, son sürümleri 13, grafiğin en üstüne Pink Floyd'a girdiğinde 43 yıl içinde ilk bir numaralı albümlerini gerçekleştirdi.",entity,
